return_id,order_id,return_date,returned_quantity,return_reason,refund_amount,responsibility,is_resalable
RT0003211,O00039174,2025-08-11,1,商品破损,905.42,物流,是
RT0003212,O00039178,2026-06-15,2,商品破损,4278.76,物流,是
RT0003213,O00039181,2026-07-20,1,商品破损,130.97,物流,否
RT0003214,O00039188,2026-05-19,2,物流延迟,2424.26,物流,是
RT0003215,O00039195,2025-11-15,1,物流延迟,607.23,物流,否
RT0003216,O00039200,2025-11-14,3,物流延迟,2968.78,物流,是
RT0003217,O00039202,2026-05-24,2,尺寸/适配问题,3435.25,商品/运营,是
RT0003218,O00039209,2026-01-28,5,质量问题,9448.31,商品/运营,是
RT0003219,O00039217,2025-12-21,1,描述不符,1292.2,商品/运营,是
RT0003220,O00039243,2026-04-03,3,物流延迟,4750.53,物流,是
RT0003221,O00039260,2026-04-24,1,物流延迟,1141.75,物流,是
RT0003222,O00039266,2025-12-06,1,物流延迟,1660.52,物流,否
RT0003223,O00039268,2026-04-04,1,描述不符,707.02,商品/运营,是
RT0003224,O00039271,2026-01-15,4,描述不符,1728.96,商品/运营,是
RT0003225,O00039274,2025-09-07,1,物流延迟,3064.18,物流,是
RT0003226,O00039287,2026-04-15,1,商品破损,302.16,物流,是
RT0003227,O00039302,2025-11-10,1,质量问题,371.62,商品/运营,否
RT0003228,O00039312,2026-06-13,1,物流延迟,1217.44,物流,是
RT0003229,O00039320,2025-12-03,2,质量问题,2466.6,商品/运营,否
RT0003230,O00039336,2025-12-19,1,物流延迟,792.26,物流,否
RT0003231,O00039352,2025-08-27,1,物流延迟,797.49,物流,是
RT0003232,O00039357,2026-02-16,1,无理由退货,1107.9,商品/运营,是
RT0003233,O00039360,2025-09-15,2,商品破损,1291.66,物流,否
RT0003234,O00039365,2026-06-08,1,无理由退货,506.73,商品/运营,是
RT0003235,O00039379,2026-08-08,4,描述不符,3641.31,商品/运营,是
RT0003236,O00039395,2026-02-22,2,商品破损,2787.66,物流,否
RT0003237,O00039406,2025-10-26,1,无理由退货,684.98,商品/运营,否
RT0003238,O00039416,2025-10-12,1,物流延迟,1421.38,物流,是
RT0003239,O00039420,2026-01-17,2,物流延迟,3030.32,物流,否
RT0003240,O00039424,2026-05-16,1,无理由退货,1577.56,商品/运营,是
RT0003241,O00039441,2026-05-16,1,商品破损,484.37,物流,是
RT0003242,O00039472,2025-11-19,1,描述不符,1752.32,商品/运营,是
RT0003243,O00039484,2025-12-29,1,商品破损,1439.4,物流,否
RT0003244,O00039485,2025-08-07,1,描述不符,483.63,商品/运营,否
RT0003245,O00039513,2026-08-07,1,无理由退货,508.82,商品/运营,是
RT0003246,O00039525,2026-04-18,1,商品破损,549.66,物流,否
RT0003247,O00039530,2026-01-26,2,物流延迟,3250.46,物流,是
RT0003248,O00039548,2026-04-23,1,物流延迟,1182.26,物流,是
RT0003249,O00039552,2026-04-12,1,尺寸/适配问题,1867.79,商品/运营,否
RT0003250,O00039553,2026-01-28,2,尺寸/适配问题,3017.91,商品/运营,是
RT0003251,O00039554,2026-04-07,1,无理由退货,1097.86,商品/运营,是
RT0003252,O00039557,2025-09-19,1,无理由退货,2166.0,商品/运营,是
RT0003253,O00039593,2025-09-28,1,质量问题,1110.36,商品/运营,否
RT0003254,O00039612,2026-02-02,1,尺寸/适配问题,1205.84,商品/运营,否
RT0003255,O00039614,2026-01-04,1,质量问题,210.33,商品/运营,否
RT0003256,O00039615,2025-09-16,1,物流延迟,720.17,物流,是
RT0003257,O00039622,2026-01-14,4,描述不符,2779.49,商品/运营,否
RT0003258,O00039639,2025-11-22,1,无理由退货,128.12,商品/运营,是
RT0003259,O00039685,2025-09-15,2,尺寸/适配问题,419.1,商品/运营,是
RT0003260,O00039689,2025-10-22,1,物流延迟,2008.23,物流,否
RT0003261,O00039692,2026-04-01,2,物流延迟,703.78,物流,是
RT0003262,O00039695,2025-11-11,3,物流延迟,1954.45,物流,是
RT0003263,O00039703,2026-03-25,1,商品破损,789.42,物流,是
RT0003264,O00039734,2025-09-19,2,物流延迟,2614.08,物流,否
RT0003265,O00039742,2025-12-26,1,物流延迟,1582.55,物流,否
RT0003266,O00039748,2025-12-18,2,无理由退货,2656.46,商品/运营,是
RT0003267,O00039752,2026-03-24,1,物流延迟,313.53,物流,是
RT0003268,O00039757,2025-12-10,1,描述不符,907.94,商品/运营,是
RT0003269,O00039758,2026-01-11,1,描述不符,435.43,商品/运营,是
RT0003270,O00039776,2026-04-19,2,物流延迟,3615.12,物流,是
RT0003271,O00039778,2026-02-17,2,无理由退货,2350.51,商品/运营,否
RT0003272,O00039782,2025-10-16,2,无理由退货,954.9,商品/运营,是
RT0003273,O00039783,2025-09-01,1,物流延迟,333.51,物流,是
RT0003274,O00039791,2026-05-14,2,商品破损,3243.32,物流,否
RT0003275,O00039807,2026-05-05,2,物流延迟,1351.28,物流,是
RT0003276,O00039833,2025-08-25,1,质量问题,413.99,商品/运营,是
RT0003277,O00039862,2026-06-30,1,物流延迟,923.69,物流,是
RT0003278,O00039875,2026-06-30,1,描述不符,147.97,商品/运营,是
RT0003279,O00039878,2025-10-05,1,质量问题,1591.62,商品/运营,是
RT0003280,O00039889,2026-05-13,1,商品破损,817.46,物流,是
RT0003281,O00039895,2026-01-02,4,物流延迟,7644.69,物流,是
RT0003282,O00039906,2025-12-11,4,描述不符,3974.58,商品/运营,否
RT0003283,O00039908,2026-04-01,1,质量问题,1239.37,商品/运营,是
RT0003284,O00039913,2026-02-21,3,物流延迟,3224.54,物流,否
RT0003285,O00039915,2026-08-11,1,物流延迟,1567.37,物流,否
RT0003286,O00039937,2025-09-06,2,商品破损,5746.78,物流,是
RT0003287,O00039939,2026-04-15,2,物流延迟,2879.84,物流,否
RT0003288,O00039947,2025-08-12,1,质量问题,963.02,商品/运营,否
RT0003289,O00039976,2026-08-04,1,商品破损,735.07,物流,是
RT0003290,O00040015,2025-09-15,3,无理由退货,3759.45,商品/运营,否
RT0003291,O00040017,2025-12-27,2,物流延迟,5202.68,物流,是
RT0003292,O00040054,2025-11-24,2,物流延迟,2412.26,物流,是
RT0003293,O00040063,2025-11-15,1,质量问题,322.79,商品/运营,否
RT0003294,O00040076,2026-03-16,1,质量问题,1186.82,商品/运营,是
RT0003295,O00040126,2025-11-20,3,描述不符,3973.46,商品/运营,是
RT0003296,O00040138,2025-10-28,1,无理由退货,633.09,商品/运营,否
RT0003297,O00040142,2026-04-11,7,物流延迟,15085.3,物流,是
RT0003298,O00040169,2025-12-30,2,质量问题,4724.02,商品/运营,否
RT0003299,O00040186,2026-06-05,1,尺寸/适配问题,1504.87,商品/运营,否
RT0003300,O00040188,2026-04-03,4,物流延迟,7468.44,物流,是
RT0003301,O00040192,2026-02-03,2,质量问题,4070.43,商品/运营,是
RT0003302,O00040193,2026-06-08,1,无理由退货,1374.79,商品/运营,是
RT0003303,O00040219,2026-08-03,1,质量问题,399.19,商品/运营,否
RT0003304,O00040236,2026-04-04,1,无理由退货,1567.37,商品/运营,是
RT0003305,O00040257,2025-12-20,1,无理由退货,692.77,商品/运营,是
RT0003306,O00040261,2025-11-15,1,物流延迟,461.49,物流,否
RT0003307,O00040268,2026-05-07,2,物流延迟,2517.05,物流,否
RT0003308,O00040280,2026-06-08,1,质量问题,1388.03,商品/运营,否
RT0003309,O00040288,2025-11-28,1,物流延迟,1812.58,物流,是
RT0003310,O00040312,2026-05-08,1,质量问题,2020.53,商品/运营,否
RT0003311,O00040354,2026-05-24,1,无理由退货,438.92,商品/运营,否
RT0003312,O00040370,2025-12-24,1,物流延迟,2541.88,物流,是
RT0003313,O00040376,2025-11-28,4,物流延迟,2951.48,物流,是
RT0003314,O00040388,2026-07-02,1,物流延迟,260.35,物流,是
RT0003315,O00040389,2026-05-12,1,物流延迟,997.7,物流,是
RT0003316,O00040401,2026-03-16,1,无理由退货,1651.93,商品/运营,是
RT0003317,O00040409,2026-05-19,2,物流延迟,1270.06,物流,是
RT0003318,O00040437,2026-07-04,3,商品破损,7667.1,物流,是
RT0003319,O00040452,2025-09-06,2,描述不符,3134.74,商品/运营,否
RT0003320,O00040456,2025-10-28,2,无理由退货,3932.18,商品/运营,是
RT0003321,O00040472,2026-01-10,1,商品破损,457.52,物流,否
RT0003322,O00040480,2026-03-02,1,质量问题,264.73,商品/运营,是
RT0003323,O00040482,2026-01-05,1,商品破损,629.47,物流,是
RT0003324,O00040511,2025-10-04,1,物流延迟,1297.33,物流,否
RT0003325,O00040539,2026-02-08,1,商品破损,730.43,物流,是
RT0003326,O00040566,2026-02-05,3,无理由退货,3741.33,商品/运营,是
RT0003327,O00040607,2026-05-12,1,物流延迟,525.55,物流,否
RT0003328,O00040634,2025-10-27,1,物流延迟,477.45,物流,是
RT0003329,O00040655,2025-10-19,1,物流延迟,798.5,物流,是
RT0003330,O00040657,2025-10-21,1,无理由退货,1305.89,商品/运营,是
RT0003331,O00040677,2025-12-15,1,质量问题,744.28,商品/运营,是
RT0003332,O00040699,2026-03-10,1,尺寸/适配问题,160.11,商品/运营,否
RT0003333,O00040728,2025-10-10,1,商品破损,457.52,物流,是
RT0003334,O00040755,2026-07-22,3,描述不符,5637.84,商品/运营,否
RT0003335,O00040808,2026-01-16,1,物流延迟,977.32,物流,是
RT0003336,O00040810,2026-01-01,1,质量问题,510.5,商品/运营,是
RT0003337,O00040818,2026-06-15,3,物流延迟,3005.0,物流,是
RT0003338,O00040834,2026-06-28,1,商品破损,259.14,物流,否
RT0003339,O00040841,2026-04-30,1,物流延迟,1479.96,物流,否
RT0003340,O00040872,2025-10-02,1,质量问题,1027.26,商品/运营,是
RT0003341,O00040928,2026-06-12,1,商品破损,584.88,物流,否
RT0003342,O00040954,2025-08-22,3,质量问题,4545.48,商品/运营,否
RT0003343,O00040974,2025-08-19,1,无理由退货,522.38,商品/运营,是
RT0003344,O00040976,2026-05-05,2,物流延迟,1437.3,物流,是
RT0003345,O00041005,2026-02-02,2,描述不符,1141.77,商品/运营,是
RT0003346,O00041013,2026-03-27,2,商品破损,3174.96,物流,否
RT0003347,O00041029,2026-05-01,1,无理由退货,142.35,商品/运营,是
RT0003348,O00041041,2026-07-03,1,无理由退货,2264.27,商品/运营,是
RT0003349,O00041045,2026-02-03,2,质量问题,1148.07,商品/运营,否
RT0003350,O00041064,2025-11-05,1,尺寸/适配问题,819.91,商品/运营,是
RT0003351,O00041069,2026-05-01,1,物流延迟,225.78,物流,是
RT0003352,O00041071,2026-03-09,4,物流延迟,1177.25,物流,是
RT0003353,O00041107,2026-05-26,1,物流延迟,902.45,物流,是
RT0003354,O00041121,2025-11-19,2,尺寸/适配问题,1519.21,商品/运营,否
RT0003355,O00041128,2026-07-31,1,无理由退货,2035.22,商品/运营,是
RT0003356,O00041139,2026-05-09,1,商品破损,641.9,物流,是
RT0003357,O00041178,2026-06-22,1,质量问题,1614.74,商品/运营,否
RT0003358,O00041188,2026-06-24,1,物流延迟,234.13,物流,否
RT0003359,O00041192,2026-04-27,1,物流延迟,794.28,物流,是
RT0003360,O00041206,2026-06-24,6,无理由退货,10748.96,商品/运营,是
RT0003361,O00041218,2026-05-25,2,物流延迟,983.52,物流,是
RT0003362,O00041222,2026-06-04,2,物流延迟,634.32,物流,是
RT0003363,O00041228,2026-03-26,1,物流延迟,2395.9,物流,是
RT0003364,O00041243,2025-11-19,2,物流延迟,552.48,物流,是
RT0003365,O00041270,2025-10-11,1,描述不符,1540.69,商品/运营,否
RT0003366,O00041302,2026-04-28,1,物流延迟,3064.18,物流,是
RT0003367,O00041324,2025-12-18,3,商品破损,2834.0,物流,否
RT0003368,O00041338,2025-12-29,4,质量问题,2458.8,商品/运营,是
RT0003369,O00041352,2026-05-26,2,商品破损,2214.4,物流,是
RT0003370,O00041356,2026-05-05,1,商品破损,554.91,物流,否
RT0003371,O00041375,2026-01-31,3,物流延迟,2744.61,物流,是
RT0003372,O00041379,2026-03-30,1,描述不符,334.2,商品/运营,是
RT0003373,O00041394,2025-10-25,2,质量问题,613.3,商品/运营,是
RT0003374,O00041420,2025-09-08,2,描述不符,1843.06,商品/运营,否
RT0003375,O00041422,2026-02-18,1,描述不符,1173.77,商品/运营,是
RT0003376,O00041429,2026-05-02,1,物流延迟,567.39,物流,是
RT0003377,O00041435,2026-05-05,2,物流延迟,4741.18,物流,是
RT0003378,O00041436,2026-01-26,1,质量问题,1602.2,商品/运营,是
RT0003379,O00041453,2025-10-12,1,描述不符,1650.42,商品/运营,是
RT0003380,O00041466,2025-12-18,6,物流延迟,14000.3,物流,否
RT0003381,O00041480,2026-07-25,2,无理由退货,2030.92,商品/运营,是
RT0003382,O00041522,2026-04-11,2,尺寸/适配问题,1172.95,商品/运营,否
RT0003383,O00041536,2026-03-11,1,尺寸/适配问题,912.09,商品/运营,是
RT0003384,O00041556,2026-04-05,2,物流延迟,2472.87,物流,是
RT0003385,O00041557,2025-12-16,1,物流延迟,2475.71,物流,否
RT0003386,O00041577,2025-10-28,1,物流延迟,720.3,物流,是
RT0003387,O00041589,2026-04-10,1,物流延迟,830.93,物流,否
RT0003388,O00041596,2025-12-02,2,无理由退货,1193.62,商品/运营,否
RT0003389,O00041621,2025-10-28,1,质量问题,1536.11,商品/运营,是
RT0003390,O00041636,2025-12-12,1,尺寸/适配问题,1107.2,商品/运营,是
RT0003391,O00041641,2025-12-17,2,尺寸/适配问题,1445.96,商品/运营,是
RT0003392,O00041651,2026-02-17,1,描述不符,698.32,商品/运营,是
RT0003393,O00041654,2025-11-23,1,无理由退货,698.81,商品/运营,是
RT0003394,O00041670,2026-02-25,1,无理由退货,1201.48,商品/运营,是
RT0003395,O00041682,2025-12-27,1,物流延迟,1233.3,物流,是
RT0003396,O00041695,2026-07-17,2,商品破损,1327.74,物流,是
RT0003397,O00041698,2025-10-10,1,商品破损,1649.74,物流,否
RT0003398,O00041706,2026-02-11,2,物流延迟,944.87,物流,是
RT0003399,O00041715,2025-09-03,3,描述不符,7131.27,商品/运营,是
RT0003400,O00041716,2026-03-04,1,物流延迟,214.41,物流,是
RT0003401,O00041718,2025-08-22,3,无理由退货,5426.41,商品/运营,否
RT0003402,O00041726,2026-01-15,5,物流延迟,3300.89,物流,是
RT0003403,O00041728,2025-09-27,1,物流延迟,740.58,物流,是
RT0003404,O00041738,2026-08-03,1,无理由退货,781.73,商品/运营,是
RT0003405,O00041753,2025-12-10,4,质量问题,4198.52,商品/运营,是
RT0003406,O00041754,2026-04-25,1,质量问题,563.18,商品/运营,是
RT0003407,O00041765,2025-11-27,3,物流延迟,2734.59,物流,是
RT0003408,O00041774,2026-03-21,1,商品破损,1895.46,物流,是
RT0003409,O00041799,2026-08-07,3,质量问题,341.64,商品/运营,是
RT0003410,O00041802,2026-05-24,2,物流延迟,1582.43,物流,是
RT0003411,O00041844,2025-11-21,1,物流延迟,836.53,物流,是
RT0003412,O00041847,2025-09-16,1,物流延迟,1074.85,物流,是
RT0003413,O00041853,2025-08-25,2,物流延迟,452.78,物流,是
RT0003414,O00041855,2026-04-25,5,质量问题,3731.85,商品/运营,否
RT0003415,O00041862,2026-06-28,2,描述不符,1903.96,商品/运营,是
RT0003416,O00041866,2025-12-31,1,商品破损,953.29,物流,是
RT0003417,O00041897,2026-01-30,3,尺寸/适配问题,4481.06,商品/运营,是
RT0003418,O00041909,2026-06-16,1,描述不符,1854.25,商品/运营,是
RT0003419,O00041910,2025-11-29,5,无理由退货,4441.44,商品/运营,是
RT0003420,O00041915,2026-07-28,2,尺寸/适配问题,351.36,商品/运营,是
RT0003421,O00041930,2026-06-02,2,无理由退货,3168.14,商品/运营,是
RT0003422,O00041938,2026-06-23,2,质量问题,759.75,商品/运营,是
RT0003423,O00041940,2025-12-05,1,无理由退货,1631.32,商品/运营,是
RT0003424,O00041941,2025-09-19,2,无理由退货,4754.18,商品/运营,否
RT0003425,O00042000,2026-01-22,1,质量问题,226.65,商品/运营,否
RT0003426,O00042006,2026-02-03,1,物流延迟,931.79,物流,是
RT0003427,O00042014,2025-11-02,3,尺寸/适配问题,2372.97,商品/运营,是
RT0003428,O00042023,2026-06-22,1,物流延迟,798.5,物流,是
RT0003429,O00042030,2025-12-14,4,质量问题,3711.61,商品/运营,是
RT0003430,O00042074,2026-08-05,3,描述不符,1883.04,商品/运营,是
RT0003431,O00042075,2026-02-16,1,无理由退货,635.03,商品/运营,否
RT0003432,O00042088,2026-02-22,1,描述不符,1807.41,商品/运营,否
RT0003433,O00042117,2026-04-29,1,质量问题,1947.02,商品/运营,否
RT0003434,O00042139,2026-06-09,2,尺寸/适配问题,3538.96,商品/运营,是
RT0003435,O00042140,2026-06-20,3,物流延迟,2409.75,物流,是
RT0003436,O00042142,2026-04-03,4,物流延迟,4545.48,物流,是
RT0003437,O00042161,2026-04-06,4,商品破损,3871.56,物流,是
RT0003438,O00042163,2025-12-26,1,描述不符,730.43,商品/运营,否
RT0003439,O00042176,2026-03-07,1,商品破损,1294.01,物流,否
RT0003440,O00042231,2026-03-09,2,质量问题,1351.28,商品/运营,否
RT0003441,O00042234,2025-09-10,1,质量问题,1234.25,商品/运营,是
RT0003442,O00042277,2026-06-10,3,描述不符,6598.63,商品/运营,否
RT0003443,O00042300,2026-02-17,1,质量问题,805.28,商品/运营,是
RT0003444,O00042309,2026-05-26,2,商品破损,2964.36,物流,否
RT0003445,O00042310,2026-03-15,3,物流延迟,2581.45,物流,是
RT0003446,O00042317,2025-12-08,1,物流延迟,2218.97,物流,否
RT0003447,O00042328,2026-01-01,2,尺寸/适配问题,1444.3,商品/运营,是
RT0003448,O00042329,2025-11-17,4,尺寸/适配问题,5422.68,商品/运营,是
RT0003449,O00042336,2026-04-26,1,质量问题,911.84,商品/运营,否
RT0003450,O00042339,2025-11-10,1,物流延迟,1408.62,物流,是
RT0003451,O00042347,2026-01-20,1,无理由退货,1268.26,商品/运营,是
RT0003452,O00042352,2025-08-21,1,物流延迟,2604.55,物流,是
RT0003453,O00042372,2025-08-13,3,物流延迟,5437.74,物流,否
RT0003454,O00042387,2026-02-02,2,质量问题,290.52,商品/运营,是
RT0003455,O00042393,2026-06-02,1,物流延迟,1651.26,物流,否
RT0003456,O00042394,2026-06-30,2,物流延迟,5609.77,物流,是
RT0003457,O00042407,2026-07-31,1,物流延迟,1721.95,物流,否
RT0003458,O00042450,2025-11-29,2,质量问题,1447.74,商品/运营,是
RT0003459,O00042475,2025-11-25,2,物流延迟,5214.89,物流,是
RT0003460,O00042483,2026-04-17,1,无理由退货,530.02,商品/运营,是
RT0003461,O00042487,2026-03-09,1,物流延迟,200.11,物流,否
RT0003462,O00042499,2026-05-03,1,商品破损,1649.54,物流,是
RT0003463,O00042531,2026-03-31,1,物流延迟,130.97,物流,否
RT0003464,O00042550,2026-06-26,1,商品破损,1775.09,物流,是
RT0003465,O00042558,2026-01-13,1,质量问题,938.19,商品/运营,是
RT0003466,O00042582,2026-06-16,3,描述不符,2049.41,商品/运营,否
RT0003467,O00042599,2025-09-29,1,商品破损,549.61,物流,是
RT0003468,O00042607,2025-09-29,2,无理由退货,2066.56,商品/运营,是
RT0003469,O00042639,2026-01-01,1,无理由退货,621.87,商品/运营,是
RT0003470,O00042641,2025-11-20,1,商品破损,445.6,物流,否
RT0003471,O00042688,2026-07-09,1,物流延迟,2716.94,物流,是
RT0003472,O00042689,2026-01-15,1,商品破损,2125.63,物流,是
RT0003473,O00042693,2025-11-17,1,物流延迟,671.73,物流,否
RT0003474,O00042695,2026-04-07,3,质量问题,4319.76,商品/运营,否
RT0003475,O00042702,2026-06-25,3,无理由退货,2043.46,商品/运营,否
RT0003476,O00042704,2026-03-26,2,无理由退货,2627.24,商品/运营,否
