ticket_id,customer_id,order_id,created_date,ticket_category,contact_channel,priority,resolution_hours,first_contact_resolved,satisfaction_score
TK0002987,C001851,O00032839,2026-01-30,商品质量,社交媒体,中,4.16,是,5
TK0002988,C000647,O00032846,2026-04-11,退换货,电话,中,22.99,否,4
TK0002989,C002054,O00032861,2026-05-04,物流咨询,电话,低,14.28,否,4
TK0002990,C000024,O00032862,2026-06-17,发票支付,社交媒体,高,8.18,否,5
TK0002991,C004118,O00032863,2025-12-26,退换货,门店,低,33.35,否,2
TK0002992,C000095,O00032870,2026-06-27,促销规则,在线客服,中,22.22,否,3
TK0002993,C002399,O00032895,2026-03-29,物流咨询,社交媒体,低,1.67,是,5
TK0002994,C000030,O00032901,2026-03-06,安装使用,社交媒体,中,16.74,否,5
TK0002995,C002929,O00032907,2026-04-29,商品质量,社交媒体,高,28.91,否,3
TK0002996,C002459,O00032937,2025-11-12,促销规则,社交媒体,中,21.85,否,3
TK0002997,C001891,O00032967,2026-04-22,物流咨询,门店,低,2.4,是,5
TK0002998,C004040,O00032976,2026-01-06,商品质量,电话,低,27.43,否,3
TK0002999,C000110,O00032985,2025-12-02,物流咨询,电话,低,34.03,否,2
TK0003000,C004317,O00033000,2025-12-11,物流咨询,门店,中,10.13,否,5
TK0003001,C004753,O00033001,2026-01-09,物流咨询,在线客服,中,24.82,否,3
TK0003002,C000864,O00033019,2025-12-25,商品质量,在线客服,中,15.89,否,4
TK0003003,C001732,O00033040,2026-07-21,发票支付,电话,低,32.9,否,3
TK0003004,C000402,O00033051,2026-06-14,物流咨询,门店,中,16.55,否,4
TK0003005,C004547,O00033058,2025-12-27,安装使用,社交媒体,低,33.68,否,3
TK0003006,C004522,O00033062,2025-12-25,商品质量,门店,中,10.21,否,4
TK0003007,C000971,O00033067,2026-04-12,退换货,门店,低,28.1,否,3
TK0003008,C004019,O00033095,2026-05-29,商品质量,在线客服,低,32.27,否,3
TK0003009,C004078,O00033096,2026-07-14,物流咨询,在线客服,低,13.9,否,4
TK0003010,C003589,O00033112,2026-06-08,商品质量,社交媒体,中,10.32,否,3
TK0003011,C000215,O00033113,2025-10-27,商品质量,门店,低,14.49,否,4
TK0003012,C001875,O00033120,2026-06-02,退换货,在线客服,高,31.48,否,2
TK0003013,C003728,O00033140,2026-02-09,物流咨询,电话,中,19.48,否,3
TK0003014,C004005,O00033143,2026-07-07,促销规则,在线客服,中,25.45,否,4
TK0003015,C004990,O00033153,2026-07-17,商品质量,门店,中,1.91,是,5
TK0003016,C002504,O00033166,2025-12-18,安装使用,社交媒体,高,28.86,否,3
TK0003017,C003739,O00033183,2026-01-23,物流咨询,电话,中,1.67,是,4
TK0003018,C000147,O00033187,2026-01-26,安装使用,在线客服,中,12.76,否,4
TK0003019,C004708,O00033193,2025-12-07,商品质量,电话,中,2.46,是,5
TK0003020,C000192,O00033195,2026-06-14,退换货,在线客服,低,18.63,否,3
TK0003021,C004577,O00033202,2026-07-19,退换货,社交媒体,中,27.56,否,3
TK0003022,C003309,O00033212,2025-10-11,物流咨询,在线客服,中,31.93,否,3
TK0003023,C004724,O00033214,2025-12-08,安装使用,门店,高,6.72,是,5
TK0003024,C004607,O00033221,2025-12-01,物流咨询,社交媒体,高,4.97,是,3
TK0003025,C000432,O00033229,2026-04-03,商品质量,电话,低,1.86,是,5
TK0003026,C003737,O00033238,2026-04-08,物流咨询,社交媒体,高,19.48,否,3
TK0003027,C003990,O00033241,2025-12-05,促销规则,门店,高,9.56,否,5
TK0003028,C003225,O00033250,2026-02-22,商品质量,在线客服,低,18.32,否,4
TK0003029,C002503,O00033254,2026-03-07,退换货,社交媒体,高,21.33,否,4
TK0003030,C004142,O00033259,2026-07-29,促销规则,门店,低,7.59,是,5
TK0003031,C001521,O00033280,2026-04-04,商品质量,在线客服,中,20.29,否,2
TK0003032,C001983,O00033297,2025-10-23,商品质量,电话,低,19.64,否,4
TK0003033,C003802,O00033310,2025-09-07,物流咨询,门店,中,35.23,否,2
TK0003034,C004966,O00033325,2026-08-01,商品质量,社交媒体,低,34.02,否,2
TK0003035,C001044,O00033338,2026-05-08,安装使用,电话,紧急,23.18,否,4
TK0003036,C002330,O00033376,2025-12-17,商品质量,门店,低,6.28,是,5
TK0003037,C004098,O00033385,2026-01-06,发票支付,社交媒体,低,19.91,否,4
TK0003038,C000352,O00033406,2026-02-24,安装使用,电话,中,3.38,是,5
TK0003039,C002646,O00033408,2025-12-07,退换货,在线客服,低,18.74,否,4
TK0003040,C002650,O00033418,2025-12-05,退换货,社交媒体,中,23.83,否,4
TK0003041,C001594,O00033419,2025-11-07,物流咨询,电话,中,33.92,否,2
TK0003042,C001976,O00033421,2026-04-16,物流咨询,在线客服,中,24.55,否,4
TK0003043,C002812,O00033426,2025-11-29,发票支付,社交媒体,低,14.09,否,3
TK0003044,C004123,O00033430,2026-04-04,安装使用,门店,中,8.43,否,4
TK0003045,C002386,O00033437,2026-05-30,物流咨询,电话,中,9.8,否,4
TK0003046,C002228,O00033438,2025-11-05,促销规则,门店,中,31.22,否,3
TK0003047,C004316,O00033446,2026-04-26,促销规则,在线客服,中,9.05,否,4
TK0003048,C000652,O00033466,2026-05-28,商品质量,在线客服,低,35.93,否,3
TK0003049,C003044,O00033471,2026-02-10,安装使用,电话,中,26.68,否,3
TK0003050,C000455,O00033505,2026-07-21,退换货,社交媒体,低,25.58,否,3
TK0003051,C001239,O00033516,2026-01-01,物流咨询,电话,中,3.43,是,4
TK0003052,C002007,O00033527,2025-11-09,商品质量,电话,中,7.75,是,4
TK0003053,C002450,O00033540,2026-05-23,安装使用,社交媒体,中,23.81,否,3
TK0003054,C004779,O00033556,2026-01-08,物流咨询,社交媒体,低,17.27,否,3
TK0003055,C002154,O00033568,2026-04-18,物流咨询,在线客服,中,25.97,否,4
TK0003056,C004271,O00033571,2025-09-11,退换货,社交媒体,中,24.44,否,4
TK0003057,C001222,O00033577,2026-06-16,物流咨询,门店,中,12.54,否,5
TK0003058,C003522,O00033581,2025-12-01,发票支付,在线客服,低,20.71,否,4
TK0003059,C004958,O00033582,2025-09-13,促销规则,在线客服,紧急,30.41,否,3
TK0003060,C001232,O00033609,2025-09-17,商品质量,电话,高,18.32,否,4
TK0003061,C003045,O00033630,2025-12-22,商品质量,社交媒体,低,7.61,是,5
TK0003062,C004975,O00033631,2026-06-12,促销规则,门店,低,32.85,否,3
TK0003063,C002665,O00033636,2025-11-23,促销规则,在线客服,中,18.39,否,4
TK0003064,C000313,O00033640,2026-05-12,商品质量,在线客服,中,35.27,否,4
TK0003065,C000382,O00033669,2026-07-24,退换货,社交媒体,低,10.32,否,4
TK0003066,C003668,O00033674,2026-01-21,物流咨询,门店,高,23.08,否,3
TK0003067,C003838,O00033678,2025-08-21,物流咨询,电话,中,25.33,否,3
TK0003068,C002685,O00033686,2025-12-23,商品质量,门店,高,23.69,否,4
TK0003069,C001592,O00033698,2025-08-29,物流咨询,门店,中,19.32,否,4
TK0003070,C002278,O00033704,2025-10-03,物流咨询,社交媒体,中,26.83,否,2
TK0003071,C003054,O00033705,2026-04-14,商品质量,电话,中,35.97,否,2
TK0003072,C001284,O00033713,2025-09-29,商品质量,在线客服,低,1.54,是,5
TK0003073,C001253,O00033719,2025-11-06,物流咨询,社交媒体,高,8.47,否,4
TK0003074,C004957,O00033724,2026-05-20,物流咨询,电话,低,13.97,否,5
TK0003075,C000006,O00033733,2025-12-16,物流咨询,社交媒体,中,28.83,否,2
TK0003076,C002247,O00033774,2025-11-17,安装使用,社交媒体,高,10.57,否,4
TK0003077,C002190,O00033785,2026-03-21,商品质量,电话,中,34.56,否,4
TK0003078,C004130,O00033820,2025-10-19,商品质量,门店,中,6.79,是,5
TK0003079,C001678,O00033821,2026-01-26,商品质量,电话,中,21.64,否,4
TK0003080,C001696,O00033822,2026-02-09,安装使用,在线客服,中,23.42,否,4
TK0003081,C004173,O00033825,2025-10-12,安装使用,门店,高,10.6,否,4
TK0003082,C004470,O00033850,2025-10-17,商品质量,在线客服,中,31.51,否,3
TK0003083,C002861,O00033855,2025-11-19,物流咨询,在线客服,紧急,10.11,否,4
TK0003084,C002771,O00033859,2026-07-14,商品质量,社交媒体,紧急,35.73,否,3
TK0003085,C003351,O00033864,2026-06-03,物流咨询,社交媒体,低,19.78,否,4
TK0003086,C003149,O00033872,2025-12-02,安装使用,电话,中,32.91,否,4
TK0003087,C002724,O00033876,2026-03-01,促销规则,电话,低,1.44,是,4
TK0003088,C004077,O00033885,2025-12-28,发票支付,门店,高,35.06,否,2
TK0003089,C003511,O00033887,2026-06-28,物流咨询,在线客服,高,27.96,否,3
TK0003090,C003027,O00033895,2026-02-16,物流咨询,电话,中,13.04,否,3
TK0003091,C003137,O00033902,2026-05-03,物流咨询,社交媒体,中,21.06,否,3
TK0003092,C000974,O00033919,2026-07-03,安装使用,门店,紧急,12.29,否,4
TK0003093,C003755,O00033922,2025-11-23,物流咨询,社交媒体,高,31.29,否,2
TK0003094,C004832,O00033951,2025-12-10,退换货,门店,低,1.71,是,4
TK0003095,C000315,O00033954,2025-12-07,安装使用,门店,低,4.88,是,5
TK0003096,C002708,O00033955,2026-05-05,退换货,电话,紧急,6.07,是,5
TK0003097,C001476,O00033967,2025-11-26,发票支付,门店,低,9.24,否,5
TK0003098,C003330,O00033978,2026-06-26,安装使用,社交媒体,中,26.07,否,4
TK0003099,C001062,O00034007,2025-12-28,物流咨询,电话,中,19.17,否,3
TK0003100,C002024,O00034017,2025-12-15,发票支付,社交媒体,中,20.04,否,4
TK0003101,C004104,O00034039,2025-08-21,物流咨询,在线客服,高,28.11,否,3
TK0003102,C002250,O00034062,2026-05-31,商品质量,在线客服,中,33.47,否,3
TK0003103,C000879,O00034064,2026-03-12,促销规则,社交媒体,低,31.4,否,3
TK0003104,C001979,O00034096,2025-12-25,发票支付,电话,高,13.09,否,5
TK0003105,C003560,O00034121,2026-06-18,商品质量,在线客服,中,1.75,是,5
TK0003106,C002367,O00034124,2026-08-04,物流咨询,电话,中,5.22,是,4
TK0003107,C003062,O00034125,2025-09-29,物流咨询,社交媒体,低,5.17,是,5
TK0003108,C003907,O00034141,2026-06-05,安装使用,电话,低,30.21,否,3
TK0003109,C000441,O00034142,2025-12-28,物流咨询,社交媒体,低,10.67,否,3
TK0003110,C001254,O00034156,2025-09-07,商品质量,电话,高,13.07,否,5
TK0003111,C001473,O00034167,2026-04-22,商品质量,社交媒体,中,11.24,否,4
TK0003112,C004283,O00034168,2026-06-16,物流咨询,门店,低,25.72,否,3
TK0003113,C001373,O00034169,2025-08-10,物流咨询,在线客服,中,1.5,是,5
TK0003114,C003579,O00034194,2025-09-22,物流咨询,社交媒体,低,30.17,否,3
TK0003115,C003499,O00034212,2026-02-02,物流咨询,门店,中,16.84,否,4
TK0003116,C000266,O00034218,2025-09-13,安装使用,电话,高,8.07,否,5
TK0003117,C002806,O00034229,2026-01-28,商品质量,在线客服,中,31.31,否,3
TK0003118,C001848,O00034254,2026-01-17,物流咨询,电话,低,22.01,否,3
TK0003119,C000281,O00034264,2025-08-15,安装使用,社交媒体,中,17.94,否,4
TK0003120,C003191,O00034272,2026-05-05,发票支付,社交媒体,低,34.18,否,4
TK0003121,C004262,O00034302,2026-05-10,退换货,在线客服,低,35.16,否,3
TK0003122,C000572,O00034310,2025-09-23,物流咨询,社交媒体,中,30.32,否,2
TK0003123,C001141,O00034311,2025-10-05,物流咨询,在线客服,中,32.93,否,4
TK0003124,C004725,O00034316,2025-09-21,安装使用,社交媒体,高,25.21,否,3
TK0003125,C003524,O00034323,2026-04-15,安装使用,门店,中,11.5,否,5
TK0003126,C003623,O00034341,2026-05-27,商品质量,门店,紧急,17.78,否,3
TK0003127,C003238,O00034342,2026-06-01,退换货,在线客服,高,13.82,否,5
TK0003128,C001024,O00034393,2026-01-20,促销规则,电话,中,29.66,否,3
TK0003129,C002356,O00034394,2026-04-17,安装使用,在线客服,中,25.62,否,4
TK0003130,C002876,O00034401,2026-03-15,物流咨询,在线客服,中,4.29,是,4
TK0003131,C002764,O00034402,2025-10-04,商品质量,门店,中,8.2,否,5
TK0003132,C003994,O00034403,2026-06-11,安装使用,门店,中,6.36,是,4
TK0003133,C002753,O00034408,2026-06-21,物流咨询,门店,高,23.19,否,4
TK0003134,C003080,O00034414,2026-02-21,物流咨询,在线客服,中,25.23,否,2
TK0003135,C004788,O00034451,2026-05-01,商品质量,电话,高,20.72,否,4
TK0003136,C004186,O00034455,2026-06-02,物流咨询,社交媒体,中,15.21,否,4
TK0003137,C000626,O00034485,2025-09-14,促销规则,电话,低,9.9,否,4
TK0003138,C002885,O00034490,2026-02-02,商品质量,门店,低,31.51,否,4
TK0003139,C004449,O00034500,2025-09-27,物流咨询,在线客服,低,21.78,否,3
TK0003140,C003739,O00034563,2026-01-31,退换货,在线客服,中,23.72,否,3
TK0003141,C003534,O00034581,2026-07-04,商品质量,在线客服,紧急,31.42,否,3
TK0003142,C001488,O00034587,2026-04-28,物流咨询,门店,中,17.38,否,3
TK0003143,C002962,O00034604,2025-09-02,商品质量,社交媒体,中,23.75,否,4
TK0003144,C002168,O00034606,2026-03-06,物流咨询,在线客服,低,32.07,否,2
TK0003145,C004819,O00034609,2026-07-30,退换货,电话,中,23.12,否,4
TK0003146,C000035,O00034616,2025-10-17,物流咨询,社交媒体,中,9.76,否,5
TK0003147,C003681,O00034628,2025-11-18,物流咨询,电话,中,21.23,否,4
TK0003148,C003397,O00034629,2025-08-23,物流咨询,门店,低,32.67,否,3
TK0003149,C003910,O00034634,2025-11-20,促销规则,门店,低,31.17,否,2
TK0003150,C001235,O00034647,2025-12-27,物流咨询,社交媒体,中,3.82,是,4
TK0003151,C001045,O00034649,2026-07-16,物流咨询,门店,低,18.26,否,4
TK0003152,C000614,O00034650,2026-07-22,物流咨询,电话,高,2.2,是,5
TK0003153,C004907,O00034678,2025-10-12,物流咨询,门店,高,29.16,否,2
TK0003154,C000282,O00034684,2025-08-12,退换货,在线客服,低,6.85,是,5
TK0003155,C004864,O00034710,2025-11-28,安装使用,门店,中,18.08,否,4
TK0003156,C000632,O00034714,2026-05-14,安装使用,电话,高,31.84,否,3
TK0003157,C003518,O00034721,2026-02-23,退换货,门店,低,27.83,否,3
TK0003158,C001524,O00034723,2025-09-23,商品质量,门店,高,9.93,否,4
TK0003159,C001646,O00034736,2026-05-28,物流咨询,在线客服,高,16.41,否,3
TK0003160,C004700,O00034742,2025-10-14,退换货,电话,中,26.4,否,2
TK0003161,C004177,O00034752,2025-11-11,促销规则,门店,低,18.2,否,4
TK0003162,C001382,O00034760,2026-06-11,物流咨询,电话,中,20.81,否,2
TK0003163,C000771,O00034765,2026-03-28,促销规则,社交媒体,低,1.51,是,4
TK0003164,C003851,O00034767,2025-10-28,促销规则,电话,低,27.19,否,3
TK0003165,C002787,O00034794,2025-11-21,发票支付,电话,低,1.37,是,5
TK0003166,C002426,O00034816,2025-12-29,安装使用,电话,低,17.34,否,4
TK0003167,C003665,O00034830,2026-08-06,退换货,在线客服,紧急,6.53,是,5
TK0003168,C001665,O00034846,2026-02-09,安装使用,电话,中,4.49,是,5
TK0003169,C002563,O00034858,2026-05-20,商品质量,社交媒体,紧急,22.27,否,3
TK0003170,C004139,O00034862,2025-09-08,物流咨询,社交媒体,中,35.51,否,2
TK0003171,C002258,O00034885,2026-05-09,物流咨询,在线客服,低,6.07,是,4
TK0003172,C002125,O00034887,2026-01-14,促销规则,社交媒体,高,11.55,否,5
TK0003173,C003627,O00034894,2026-04-25,物流咨询,电话,中,10.48,否,3
TK0003174,C003206,O00034914,2026-04-17,物流咨询,门店,中,8.92,否,4
TK0003175,C003722,O00034928,2025-12-22,促销规则,门店,中,16.44,否,4
TK0003176,C000735,O00034940,2025-10-25,安装使用,电话,高,5.04,是,4
TK0003177,C002881,O00034979,2025-11-16,促销规则,社交媒体,低,23.34,否,4
TK0003178,C004649,O00034985,2026-01-15,安装使用,门店,高,8.4,否,5
TK0003179,C003411,O00034991,2025-11-26,商品质量,门店,低,3.28,是,5
TK0003180,C000030,O00034992,2026-05-24,退换货,电话,中,18.58,否,3
TK0003181,C002424,O00034999,2025-12-22,退换货,社交媒体,中,14.81,否,5
TK0003182,C001302,O00035000,2026-01-22,商品质量,社交媒体,低,24.56,否,4
TK0003183,C002269,O00035007,2026-04-16,发票支付,在线客服,中,1.07,是,5
TK0003184,C003846,O00035019,2026-01-19,发票支付,电话,低,15.91,否,5
TK0003185,C004588,O00035026,2025-11-04,物流咨询,门店,中,1.34,是,5
TK0003186,C003247,O00035029,2025-11-15,物流咨询,门店,低,3.57,是,5
TK0003187,C004404,O00035041,2025-10-13,物流咨询,在线客服,紧急,4.12,是,5
TK0003188,C001832,O00035049,2025-12-19,退换货,在线客服,中,31.99,否,2
TK0003189,C004731,O00035053,2026-06-19,退换货,在线客服,中,27.54,否,3
TK0003190,C002749,O00035059,2025-08-27,安装使用,电话,低,1.35,是,5
TK0003191,C004049,O00035060,2026-02-20,物流咨询,门店,中,28.05,否,3
TK0003192,C004823,O00035062,2026-01-25,商品质量,社交媒体,低,1.16,是,4
TK0003193,C003201,O00035074,2025-10-05,退换货,门店,中,23.5,否,4
TK0003194,C003028,O00035078,2025-10-16,物流咨询,社交媒体,中,12.06,否,4
TK0003195,C000416,O00035081,2025-10-04,发票支付,社交媒体,中,34.84,否,3
TK0003196,C003467,O00035083,2026-01-09,促销规则,社交媒体,低,26.27,否,2
TK0003197,C002099,O00035097,2026-03-12,物流咨询,在线客服,高,34.69,否,2
TK0003198,C000640,O00035103,2026-03-25,促销规则,门店,中,23.53,否,4
TK0003199,C000089,O00035121,2025-08-08,退换货,电话,高,17.8,否,4
TK0003200,C004304,O00035123,2025-12-03,发票支付,电话,中,26.32,否,3
TK0003201,C001781,O00035128,2025-08-06,商品质量,在线客服,高,29.55,否,2
TK0003202,C002689,O00035141,2025-11-05,物流咨询,电话,低,3.81,是,4
TK0003203,C002248,O00035144,2026-06-19,商品质量,电话,中,28.35,否,4
TK0003204,C002762,O00035155,2026-06-09,商品质量,电话,高,31.65,否,3
TK0003205,C003184,O00035164,2026-06-17,物流咨询,在线客服,低,4.52,是,5
TK0003206,C002647,O00035166,2025-10-26,物流咨询,电话,高,17.73,否,4
TK0003207,C003544,O00035173,2025-10-17,退换货,电话,中,8.74,否,4
TK0003208,C004930,O00035181,2026-03-31,物流咨询,电话,中,19.75,否,4
TK0003209,C001250,O00035199,2026-07-15,商品质量,社交媒体,高,23.91,否,4
TK0003210,C001423,O00035208,2026-01-02,退换货,在线客服,高,14.37,否,4
TK0003211,C000513,O00035221,2026-07-05,退换货,电话,中,11.74,否,4
TK0003212,C004357,O00035229,2025-08-28,物流咨询,社交媒体,低,15.63,否,3
TK0003213,C003926,O00035232,2026-03-06,物流咨询,门店,高,18.4,否,4
TK0003214,C000614,O00035263,2025-10-17,安装使用,电话,低,20.07,否,4
TK0003215,C003819,O00035266,2026-08-02,促销规则,在线客服,高,7.12,是,5
TK0003216,C003066,O00035275,2025-10-13,退换货,门店,低,12.99,否,5
TK0003217,C004530,O00035289,2025-12-09,退换货,电话,中,28.36,否,3
TK0003218,C002694,O00035291,2026-01-07,物流咨询,门店,中,33.33,否,3
TK0003219,C002772,O00035294,2025-08-10,安装使用,在线客服,高,6.14,是,5
TK0003220,C000012,O00035299,2025-10-22,物流咨询,社交媒体,低,32.94,否,3
TK0003221,C001287,O00035321,2026-07-05,物流咨询,门店,低,6.35,是,5
TK0003222,C001542,O00035323,2026-02-08,物流咨询,在线客服,中,13.07,否,4
TK0003223,C001078,O00035334,2025-10-08,安装使用,门店,中,28.04,否,3
TK0003224,C004533,O00035335,2025-09-16,商品质量,在线客服,高,24.2,否,4
TK0003225,C002903,O00035355,2026-05-06,物流咨询,电话,高,27.01,否,3
TK0003226,C000583,O00035357,2026-06-17,退换货,社交媒体,中,2.86,是,5
