shipment_id,order_id,warehouse_id,carrier,ship_date,promised_days,actual_delivery_days,delay_days,shipping_cost,delivery_status
SH00035973,O00035973,W03,顺达,2026-01-10,4,4,0,24.86,按时
SH00035974,O00035974,W01,京速,2026-02-17,4,4,0,21.03,按时
SH00035975,O00035975,W05,云仓配,2026-06-05,4,6,2,15.24,延迟
SH00035976,O00035976,W05,云仓配,2026-05-03,2,4,2,31.5,延迟
SH00035977,O00035977,W05,云仓配,2026-01-20,4,3,0,25.35,按时
SH00035978,O00035978,W05,京速,2025-12-26,2,1,0,28.91,按时
SH00035979,O00035979,W04,城际专线,2026-04-19,4,3,0,16.69,按时
SH00035980,O00035980,W06,城际专线,2026-07-15,3,1,0,27.71,按时
SH00035981,O00035981,W01,云仓配,2025-08-18,4,2,0,24.76,按时
SH00035982,O00035982,W04,迅联,2026-01-14,2,3,1,29.85,延迟
SH00035983,O00035983,W04,顺达,2025-11-01,3,3,0,32.69,按时
SH00035984,O00035984,W03,云仓配,2026-03-07,2,2,0,32.45,按时
SH00035985,O00035985,W01,顺达,2025-10-14,4,2,0,26.59,按时
SH00035986,O00035986,W06,迅联,2025-12-31,2,2,0,22.81,按时
SH00035987,O00035987,W03,云仓配,2026-03-09,4,4,0,32.69,按时
SH00035988,O00035988,W03,迅联,2026-07-19,2,3,1,15.34,延迟
SH00035989,O00035989,W03,迅联,2025-09-16,4,1,0,17.75,按时
SH00035990,O00035990,W05,迅联,2025-08-19,4,7,3,28.45,延迟
SH00035991,O00035991,W01,云仓配,2026-03-19,4,3,0,20.41,按时
SH00035992,O00035992,W03,迅联,2026-01-25,4,2,0,26.98,按时
SH00035993,O00035993,W01,京速,2026-04-09,4,4,0,21.39,按时
SH00035994,O00035994,W01,城际专线,2026-04-12,3,2,0,17.26,按时
SH00035995,O00035995,W01,迅联,2026-04-04,4,4,0,20.83,按时
SH00035996,O00035996,W03,迅联,2026-06-26,2,2,0,10.48,按时
SH00035997,O00035997,W03,迅联,2026-01-06,3,5,2,28.14,延迟
SH00035998,O00035998,W05,城际专线,2025-09-09,3,1,0,44.89,按时
SH00035999,O00035999,W05,云仓配,2025-08-27,2,2,0,28.06,按时
SH00036000,O00036000,W02,迅联,2026-07-01,4,5,1,19.75,延迟
SH00036001,O00036001,W01,城际专线,2025-09-02,3,3,0,21.21,按时
SH00036002,O00036002,W02,京速,2026-05-15,3,4,1,23.82,延迟
SH00036003,O00036003,W01,城际专线,2026-05-15,2,5,3,26.54,延迟
SH00036004,O00036004,W03,云仓配,2026-02-28,4,6,2,21.49,延迟
SH00036005,O00036005,W03,迅联,2025-11-07,2,3,1,16.21,延迟
SH00036006,O00036006,W01,云仓配,2026-01-17,3,3,0,23.72,按时
SH00036007,O00036007,W02,顺达,2025-12-29,4,5,1,19.42,延迟
SH00036008,O00036008,W04,城际专线,2026-06-18,2,5,3,18.84,延迟
SH00036009,O00036009,W01,迅联,2026-05-30,3,3,0,20.49,按时
SH00036010,O00036010,W04,京速,2026-01-19,3,5,2,36.48,延迟
SH00036011,O00036011,W03,云仓配,2026-06-28,4,5,1,23.09,延迟
SH00036012,O00036012,W06,城际专线,2025-10-18,4,2,0,29.81,按时
SH00036013,O00036013,W03,城际专线,2025-11-20,3,6,3,35.14,延迟
SH00036014,O00036014,W03,迅联,2026-03-31,2,2,0,34.44,按时
SH00036015,O00036015,W03,迅联,2025-12-31,4,3,0,24.24,按时
SH00036016,O00036016,W02,京速,2025-12-21,3,3,0,23.29,按时
SH00036017,O00036017,W02,迅联,2025-09-14,3,5,2,21.82,延迟
SH00036018,O00036018,W02,迅联,2025-09-19,2,5,3,30.37,延迟
SH00036019,O00036019,W03,云仓配,2026-04-04,4,3,0,27.19,按时
SH00036020,O00036020,W01,城际专线,2026-01-19,3,2,0,33.6,按时
SH00036021,O00036021,W04,迅联,2026-04-30,2,4,2,25.87,延迟
SH00036022,O00036022,W01,云仓配,2026-03-26,2,3,1,19.75,延迟
SH00036023,O00036023,W06,城际专线,2025-10-09,4,2,0,35.04,按时
SH00036024,O00036024,W05,迅联,2026-07-16,3,3,0,20.04,按时
SH00036025,O00036025,W03,云仓配,2026-02-06,3,5,2,13.92,延迟
SH00036026,O00036026,W04,顺达,2025-09-10,4,3,0,15.74,按时
SH00036027,O00036027,W02,京速,2026-02-14,4,4,0,17.34,按时
SH00036028,O00036028,W03,城际专线,2026-03-02,3,4,1,13.4,延迟
SH00036029,O00036029,W01,京速,2026-03-15,2,2,0,28.99,按时
SH00036030,O00036030,W01,云仓配,2025-09-20,3,3,0,16.53,按时
SH00036031,O00036031,W03,京速,2025-11-01,3,2,0,21.61,按时
SH00036032,O00036032,W03,云仓配,2026-04-28,2,3,1,20.32,延迟
SH00036033,O00036033,W02,迅联,2025-08-13,3,3,0,28.2,按时
SH00036034,O00036034,W04,城际专线,2025-10-22,3,4,1,28.63,延迟
SH00036035,O00036035,W01,城际专线,2026-01-20,2,3,1,22.39,延迟
SH00036036,O00036036,W03,京速,2026-05-29,3,4,1,27.82,延迟
SH00036037,O00036037,W02,顺达,2026-01-03,4,3,0,23.53,按时
SH00036038,O00036038,W03,顺达,2025-12-05,2,5,3,20.03,延迟
SH00036039,O00036039,W02,顺达,2025-09-20,4,7,3,29.76,延迟
SH00036040,O00036040,W03,迅联,2025-10-28,4,3,0,30.56,按时
SH00036041,O00036041,W05,迅联,2026-06-06,3,4,1,9.91,延迟
SH00036042,O00036042,W04,京速,2025-12-08,4,4,0,33.12,按时
SH00036043,O00036043,W02,城际专线,2026-03-18,3,2,0,25.11,按时
SH00036044,O00036044,W06,迅联,2025-12-12,4,4,0,15.96,按时
SH00036045,O00036045,W04,云仓配,2025-08-17,2,2,0,14.56,按时
SH00036046,O00036046,W05,顺达,2026-04-27,4,2,0,18.43,按时
SH00036047,O00036047,W04,云仓配,2026-01-15,3,1,0,23.57,按时
SH00036048,O00036048,W01,顺达,2026-02-28,3,4,1,26.19,延迟
SH00036049,O00036049,W03,京速,2026-03-11,4,7,3,18.13,延迟
SH00036050,O00036050,W02,迅联,2026-06-07,2,4,2,29.92,延迟
SH00036051,O00036051,W05,云仓配,2026-06-17,4,4,0,28.98,按时
SH00036052,O00036052,W02,迅联,2025-08-05,3,3,0,26.53,按时
SH00036053,O00036053,W02,京速,2026-07-29,2,4,2,12.9,延迟
SH00036054,O00036054,W02,顺达,2025-10-08,3,3,0,26.16,按时
SH00036055,O00036055,W06,城际专线,2026-05-02,3,4,1,18.46,延迟
SH00036056,O00036056,W03,云仓配,2026-02-24,2,4,2,17.21,延迟
SH00036057,O00036057,W02,城际专线,2026-06-21,3,2,0,24.09,按时
SH00036058,O00036058,W01,云仓配,2026-06-07,4,2,0,26.73,按时
SH00036059,O00036059,W04,城际专线,2025-12-12,3,2,0,18.38,按时
SH00036060,O00036060,W06,迅联,2026-02-24,4,6,2,20.4,延迟
SH00036061,O00036061,W01,顺达,2026-04-10,2,2,0,27.06,按时
SH00036062,O00036062,W06,京速,2026-02-05,3,3,0,26.35,按时
SH00036063,O00036063,W03,城际专线,2025-08-22,4,5,1,31.82,延迟
SH00036064,O00036064,W04,云仓配,2026-04-10,2,2,0,23.28,按时
SH00036065,O00036065,W01,顺达,2026-02-15,4,4,0,31.33,按时
SH00036066,O00036066,W03,城际专线,2026-07-13,2,3,1,28.97,延迟
SH00036067,O00036067,W04,迅联,2025-12-28,4,2,0,29.64,按时
SH00036068,O00036068,W04,城际专线,2025-12-18,2,1,0,15.71,按时
SH00036069,O00036069,W06,顺达,2025-12-28,3,4,1,21.59,延迟
SH00036070,O00036070,W06,顺达,2026-04-08,2,2,0,26.16,按时
SH00036071,O00036071,W02,城际专线,2026-07-02,2,3,1,38.33,延迟
SH00036072,O00036072,W03,顺达,2025-08-02,2,4,2,21.81,延迟
SH00036073,O00036073,W01,顺达,2026-03-18,3,3,0,24.54,按时
SH00036074,O00036074,W03,云仓配,2026-05-04,4,4,0,26.56,按时
SH00036075,O00036075,W05,云仓配,2026-03-22,2,6,4,28.55,延迟
SH00036076,O00036076,W06,京速,2026-07-01,4,2,0,13.37,按时
SH00036077,O00036077,W01,云仓配,2026-04-10,4,2,0,16.75,按时
SH00036078,O00036078,W01,迅联,2025-12-01,2,3,1,17.26,延迟
SH00036079,O00036079,W04,云仓配,2026-01-19,3,4,1,33.32,延迟
SH00036080,O00036080,W06,京速,2025-12-31,2,4,2,12.17,延迟
SH00036081,O00036081,W04,顺达,2025-10-23,4,6,2,23.97,延迟
SH00036082,O00036082,W02,顺达,2026-02-08,2,3,1,31.07,延迟
SH00036083,O00036083,W01,京速,2026-02-27,3,2,0,29.76,按时
SH00036084,O00036084,W05,迅联,2026-02-02,2,3,1,28.18,延迟
SH00036085,O00036085,W02,云仓配,2025-12-18,4,3,0,26.67,按时
SH00036086,O00036086,W01,顺达,2025-09-30,2,4,2,35.87,延迟
SH00036087,O00036087,W02,迅联,2026-04-16,3,4,1,29.93,延迟
SH00036088,O00036088,W03,城际专线,2026-05-28,4,3,0,23.24,按时
SH00036089,O00036089,W03,迅联,2025-09-06,3,7,4,14.94,延迟
SH00036090,O00036090,W01,云仓配,2026-01-14,2,2,0,25.71,按时
SH00036091,O00036091,W06,顺达,2026-03-27,3,4,1,31.67,延迟
SH00036092,O00036092,W04,城际专线,2025-12-06,3,3,0,25.77,按时
SH00036093,O00036093,W02,顺达,2026-06-02,3,3,0,17.34,按时
SH00036094,O00036094,W05,京速,2025-08-31,2,4,2,38.05,延迟
SH00036095,O00036095,W04,京速,2026-04-07,4,3,0,13.42,按时
SH00036096,O00036096,W03,迅联,2026-02-19,2,2,0,35.89,按时
SH00036097,O00036097,W02,城际专线,2026-06-06,3,4,1,14.39,延迟
SH00036098,O00036098,W06,京速,2026-06-18,2,5,3,25.44,延迟
SH00036099,O00036099,W04,城际专线,2026-03-15,2,2,0,21.37,按时
SH00036100,O00036100,W06,城际专线,2026-06-23,3,5,2,19.02,延迟
SH00036101,O00036101,W02,京速,2025-12-06,2,7,5,22.26,延迟
SH00036102,O00036102,W01,城际专线,2026-05-20,3,5,2,35.48,延迟
SH00036103,O00036103,W03,京速,2026-02-14,2,2,0,28.8,按时
SH00036104,O00036104,W03,云仓配,2026-01-29,4,7,3,13.55,延迟
SH00036105,O00036105,W04,迅联,2026-07-27,4,3,0,21.36,按时
SH00036106,O00036106,W01,云仓配,2026-03-17,3,3,0,25.19,按时
SH00036107,O00036107,W06,云仓配,2025-12-24,3,5,2,23.54,延迟
SH00036108,O00036108,W01,顺达,2026-05-06,2,3,1,33.58,延迟
SH00036109,O00036109,W03,迅联,2026-06-10,2,3,1,12.86,延迟
SH00036110,O00036110,W03,顺达,2026-03-16,2,3,1,24.31,延迟
SH00036111,O00036111,W01,迅联,2025-10-30,3,4,1,15.69,延迟
SH00036112,O00036112,W03,城际专线,2025-11-14,3,2,0,31.57,按时
SH00036113,O00036113,W06,顺达,2026-07-10,4,6,2,26.9,延迟
SH00036114,O00036114,W05,京速,2026-03-20,4,3,0,33.51,按时
SH00036115,O00036115,W05,城际专线,2025-12-15,4,2,0,23.92,按时
SH00036116,O00036116,W01,云仓配,2026-04-03,2,3,1,19.04,延迟
SH00036117,O00036117,W01,京速,2026-02-25,3,4,1,32.42,延迟
SH00036118,O00036118,W02,京速,2025-09-02,2,3,1,25.55,延迟
SH00036119,O00036119,W05,京速,2025-10-01,4,3,0,32.27,按时
SH00036120,O00036120,W01,京速,2025-09-10,4,3,0,26.69,按时
SH00036121,O00036121,W02,京速,2026-06-06,2,3,1,28.86,延迟
SH00036122,O00036122,W04,城际专线,2025-11-22,3,3,0,32.8,按时
SH00036123,O00036123,W01,迅联,2025-10-31,2,2,0,29.16,按时
SH00036124,O00036124,W02,顺达,2025-11-07,4,2,0,13.86,按时
SH00036125,O00036125,W03,顺达,2025-12-11,2,7,5,23.12,延迟
SH00036126,O00036126,W01,京速,2026-05-17,2,2,0,33.52,按时
SH00036127,O00036127,W01,城际专线,2026-06-02,2,2,0,20.83,按时
SH00036128,O00036128,W04,迅联,2025-10-20,4,2,0,26.15,按时
SH00036129,O00036129,W04,城际专线,2025-08-13,2,2,0,23.07,按时
SH00036130,O00036130,W04,城际专线,2026-02-12,4,4,0,13.38,按时
SH00036131,O00036131,W03,云仓配,2026-04-17,3,2,0,22.61,按时
SH00036132,O00036132,W02,顺达,2025-11-09,3,2,0,28.86,按时
SH00036133,O00036133,W06,京速,2026-01-17,4,4,0,19.19,按时
SH00036134,O00036134,W04,京速,2025-11-02,2,2,0,26.9,按时
SH00036135,O00036135,W05,京速,2025-08-23,2,6,4,13.95,延迟
SH00036136,O00036136,W02,京速,2025-12-29,3,3,0,23.95,按时
SH00036137,O00036137,W06,京速,2025-09-07,4,3,0,14.18,按时
SH00036138,O00036138,W05,顺达,2026-06-15,4,2,0,24.61,按时
SH00036139,O00036139,W03,顺达,2025-08-08,2,3,1,26.26,延迟
SH00036140,O00036140,W02,云仓配,2025-12-26,4,3,0,17.66,按时
SH00036141,O00036141,W02,迅联,2026-01-29,3,4,1,23.57,延迟
SH00036142,O00036142,W02,京速,2026-07-04,3,4,1,24.26,延迟
SH00036143,O00036143,W01,云仓配,2026-02-25,4,7,3,18.75,延迟
SH00036144,O00036144,W05,云仓配,2025-12-27,4,3,0,28.25,按时
SH00036145,O00036145,W02,顺达,2026-06-02,4,6,2,38.36,延迟
SH00036146,O00036146,W05,京速,2025-10-22,2,3,1,21.18,延迟
SH00036147,O00036147,W04,顺达,2026-05-19,4,1,0,24.69,按时
SH00036148,O00036148,W03,迅联,2026-07-25,2,2,0,38.04,按时
SH00036149,O00036149,W01,城际专线,2026-03-14,3,3,0,28.6,按时
SH00036150,O00036150,W05,迅联,2026-01-01,4,1,0,27.63,按时
SH00036151,O00036151,W03,云仓配,2026-03-30,2,3,1,17.43,延迟
SH00036152,O00036152,W01,迅联,2026-03-08,2,3,1,16.47,延迟
SH00036153,O00036153,W02,迅联,2026-06-11,4,3,0,32.92,按时
SH00036154,O00036154,W06,城际专线,2025-11-24,2,4,2,17.44,延迟
SH00036155,O00036155,W06,顺达,2025-10-04,4,1,0,24.06,按时
SH00036156,O00036156,W03,京速,2025-08-16,3,4,1,17.35,延迟
SH00036157,O00036157,W03,迅联,2026-04-13,2,3,1,33.59,延迟
SH00036158,O00036158,W02,顺达,2026-02-19,4,5,1,26.22,延迟
SH00036159,O00036159,W02,顺达,2026-03-23,3,2,0,33.74,按时
SH00036160,O00036160,W02,迅联,2026-05-29,4,4,0,15.52,按时
SH00036161,O00036161,W01,迅联,2025-11-02,4,3,0,21.28,按时
SH00036162,O00036162,W03,迅联,2025-11-24,2,2,0,14.67,按时
SH00036163,O00036163,W06,城际专线,2025-11-23,4,2,0,13.48,按时
SH00036164,O00036164,W06,京速,2025-10-27,2,5,3,28.61,延迟
SH00036165,O00036165,W03,迅联,2025-12-01,4,4,0,27.81,按时
SH00036166,O00036166,W04,顺达,2026-06-14,3,2,0,20.09,按时
SH00036167,O00036167,W05,迅联,2026-02-15,2,4,2,20.04,延迟
SH00036168,O00036168,W01,顺达,2025-12-29,2,4,2,24.01,延迟
SH00036169,O00036169,W02,云仓配,2025-12-11,3,5,2,29.37,延迟
SH00036170,O00036170,W05,云仓配,2026-03-13,3,6,3,26.54,延迟
SH00036171,O00036171,W01,顺达,2026-07-09,2,6,4,11.42,延迟
SH00036172,O00036172,W03,城际专线,2025-11-08,4,2,0,15.78,按时
SH00036173,O00036173,W01,京速,2025-09-25,2,6,4,15.13,延迟
SH00036174,O00036174,W02,迅联,2025-10-16,3,4,1,33.08,延迟
SH00036175,O00036175,W05,城际专线,2026-03-17,2,2,0,21.29,按时
SH00036176,O00036176,W02,城际专线,2025-12-03,3,2,0,21.91,按时
SH00036177,O00036177,W01,京速,2025-08-31,2,3,1,31.97,延迟
SH00036178,O00036178,W06,顺达,2026-07-27,2,3,1,17.66,延迟
SH00036179,O00036179,W03,迅联,2025-09-19,2,6,4,33.06,延迟
SH00036180,O00036180,W01,顺达,2026-03-13,4,3,0,19.45,按时
SH00036181,O00036181,W01,城际专线,2025-10-12,2,4,2,25.68,延迟
SH00036182,O00036182,W04,京速,2025-10-28,2,4,2,22.83,延迟
SH00036183,O00036183,W02,云仓配,2026-01-19,3,1,0,34.1,按时
SH00036184,O00036184,W02,云仓配,2025-11-25,2,4,2,18.44,延迟
SH00036185,O00036185,W02,城际专线,2026-05-01,2,5,3,21.7,延迟
SH00036186,O00036186,W01,迅联,2025-11-24,3,2,0,28.04,按时
SH00036187,O00036187,W05,顺达,2026-08-01,2,4,2,22.0,延迟
SH00036188,O00036188,W02,顺达,2026-01-30,4,3,0,27.89,按时
SH00036189,O00036189,W01,京速,2026-01-16,4,7,3,23.84,延迟
SH00036190,O00036190,W02,京速,2025-11-09,2,1,0,23.44,按时
SH00036191,O00036191,W06,城际专线,2026-01-05,3,5,2,28.74,延迟
SH00036192,O00036192,W04,城际专线,2025-08-12,3,5,2,21.98,延迟
SH00036193,O00036193,W01,城际专线,2025-10-27,2,6,4,24.59,延迟
SH00036194,O00036194,W06,京速,2026-06-24,4,3,0,34.09,按时
SH00036195,O00036195,W02,顺达,2025-12-18,4,3,0,17.74,按时
SH00036196,O00036196,W02,云仓配,2026-06-10,4,3,0,29.69,按时
SH00036197,O00036197,W05,城际专线,2026-05-15,2,3,1,27.02,延迟
SH00036198,O00036198,W01,迅联,2026-05-19,3,5,2,21.65,延迟
SH00036199,O00036199,W04,顺达,2025-09-29,4,1,0,29.27,按时
SH00036200,O00036200,W01,云仓配,2025-08-20,4,3,0,48.38,按时
SH00036201,O00036201,W01,顺达,2025-11-25,4,6,2,14.64,延迟
SH00036202,O00036202,W03,顺达,2025-08-15,2,3,1,12.31,延迟
SH00036203,O00036203,W01,云仓配,2025-09-19,4,2,0,11.65,按时
SH00036204,O00036204,W04,顺达,2026-05-10,4,3,0,27.86,按时
SH00036205,O00036205,W05,云仓配,2026-07-13,3,3,0,27.55,按时
SH00036206,O00036206,W02,迅联,2025-12-06,4,3,0,24.55,按时
SH00036207,O00036207,W01,顺达,2026-06-07,4,3,0,29.1,按时
SH00036208,O00036208,W02,京速,2026-04-20,4,4,0,22.48,按时
SH00036209,O00036209,W02,迅联,2025-09-01,3,3,0,20.99,按时
SH00036210,O00036210,W03,迅联,2026-05-06,2,2,0,29.81,按时
SH00036211,O00036211,W06,京速,2025-11-30,2,3,1,19.53,延迟
SH00036212,O00036212,W04,迅联,2026-04-13,2,6,4,30.62,延迟
SH00036213,O00036213,W02,云仓配,2026-04-04,2,2,0,16.23,按时
SH00036214,O00036214,W01,迅联,2025-09-18,3,5,2,19.71,延迟
SH00036215,O00036215,W02,云仓配,2026-05-30,4,2,0,32.35,按时
SH00036216,O00036216,W01,城际专线,2026-01-16,4,2,0,17.31,按时
SH00036217,O00036217,W01,云仓配,2026-04-05,3,6,3,9.91,延迟
SH00036218,O00036218,W04,迅联,2026-06-20,2,4,2,37.18,延迟
SH00036219,O00036219,W03,京速,2025-10-14,4,2,0,23.03,按时
SH00036220,O00036220,W03,迅联,2026-02-10,3,6,3,27.64,延迟
SH00036221,O00036221,W02,京速,2025-12-26,2,3,1,29.95,延迟
SH00036222,O00036222,W02,顺达,2026-04-08,3,6,3,15.22,延迟
SH00036223,O00036223,W01,城际专线,2026-07-31,2,2,0,23.47,按时
SH00036224,O00036224,W02,京速,2026-06-03,4,1,0,23.97,按时
SH00036225,O00036225,W01,城际专线,2026-05-03,4,7,3,24.97,延迟
SH00036226,O00036226,W02,京速,2025-12-29,2,2,0,32.64,按时
SH00036227,O00036227,W06,城际专线,2026-05-06,3,3,0,21.86,按时
SH00036228,O00036228,W01,迅联,2026-03-04,2,2,0,16.55,按时
SH00036229,O00036229,W04,迅联,2026-02-26,3,4,1,12.19,延迟
SH00036230,O00036230,W03,顺达,2026-07-05,3,4,1,18.27,延迟
SH00036231,O00036231,W06,云仓配,2025-10-28,2,6,4,18.13,延迟
SH00036232,O00036232,W06,顺达,2025-09-20,4,1,0,29.13,按时
SH00036233,O00036233,W02,京速,2025-12-11,3,2,0,28.15,按时
SH00036234,O00036234,W04,迅联,2025-11-13,3,3,0,26.94,按时
SH00036235,O00036235,W03,顺达,2025-11-22,4,3,0,26.23,按时
SH00036236,O00036236,W05,城际专线,2026-01-29,2,5,3,31.89,延迟
SH00036237,O00036237,W02,迅联,2026-02-13,3,5,2,22.02,延迟
SH00036238,O00036238,W03,城际专线,2025-12-03,2,2,0,23.95,按时
SH00036239,O00036239,W05,迅联,2026-04-20,4,2,0,24.44,按时
SH00036240,O00036240,W01,城际专线,2026-02-27,4,4,0,30.45,按时
SH00036241,O00036241,W02,京速,2026-04-06,3,2,0,27.12,按时
SH00036242,O00036242,W01,京速,2026-06-30,3,1,0,28.54,按时
SH00036243,O00036243,W02,云仓配,2025-10-07,2,3,1,14.69,延迟
SH00036244,O00036244,W02,迅联,2025-12-01,3,5,2,29.78,延迟
SH00036245,O00036245,W05,迅联,2026-04-11,3,5,2,23.06,延迟
SH00036246,O00036246,W05,京速,2026-01-22,2,7,5,27.05,延迟
SH00036247,O00036247,W02,迅联,2026-06-15,2,1,0,31.35,按时
SH00036248,O00036248,W03,京速,2026-01-17,2,5,3,23.14,延迟
SH00036249,O00036249,W01,城际专线,2026-04-26,4,1,0,17.56,按时
SH00036250,O00036250,W02,城际专线,2025-09-24,2,1,0,26.64,按时
SH00036251,O00036251,W06,城际专线,2026-03-03,4,1,0,29.45,按时
SH00036252,O00036252,W02,云仓配,2025-12-20,3,1,0,15.47,按时
SH00036253,O00036253,W05,顺达,2026-07-04,3,2,0,26.74,按时
SH00036254,O00036254,W03,迅联,2025-09-12,2,4,2,42.18,延迟
SH00036255,O00036255,W01,京速,2026-04-05,3,3,0,32.65,按时
SH00036256,O00036256,W01,城际专线,2026-05-09,3,5,2,23.32,延迟
SH00036257,O00036257,W02,城际专线,2026-07-18,2,4,2,32.31,延迟
SH00036258,O00036258,W01,迅联,2026-08-01,2,4,2,15.35,延迟
SH00036259,O00036259,W02,城际专线,2026-05-29,3,3,0,26.67,按时
SH00036260,O00036260,W02,城际专线,2026-05-17,3,5,2,28.21,延迟
SH00036261,O00036261,W04,迅联,2025-10-16,3,2,0,30.61,按时
SH00036262,O00036262,W01,云仓配,2026-01-04,2,2,0,25.32,按时
SH00036263,O00036263,W01,顺达,2025-12-08,2,3,1,29.15,延迟
SH00036264,O00036264,W04,云仓配,2025-10-26,4,2,0,15.97,按时
SH00036265,O00036265,W02,城际专线,2025-12-31,4,1,0,12.75,按时
SH00036266,O00036266,W01,城际专线,2026-06-30,4,3,0,15.3,按时
SH00036267,O00036267,W06,顺达,2026-01-05,2,2,0,29.33,按时
SH00036268,O00036268,W01,顺达,2026-03-19,4,4,0,24.65,按时
SH00036269,O00036269,W06,迅联,2026-05-23,4,1,0,29.32,按时
SH00036270,O00036270,W01,京速,2026-03-26,3,1,0,23.78,按时
SH00036271,O00036271,W06,顺达,2025-09-04,2,4,2,22.29,延迟
SH00036272,O00036272,W01,城际专线,2025-11-04,3,1,0,12.91,按时
SH00036273,O00036273,W01,顺达,2026-04-04,4,4,0,28.02,按时
SH00036274,O00036274,W06,迅联,2026-05-03,4,3,0,24.12,按时
SH00036275,O00036275,W04,京速,2025-11-06,4,3,0,31.54,按时
SH00036276,O00036276,W05,城际专线,2026-06-15,4,2,0,24.58,按时
SH00036277,O00036277,W05,迅联,2026-04-27,2,4,2,22.23,延迟
SH00036278,O00036278,W03,顺达,2025-10-29,4,4,0,41.13,按时
SH00036279,O00036279,W02,顺达,2025-12-30,4,4,0,11.5,按时
SH00036280,O00036280,W06,顺达,2026-07-31,2,6,4,25.74,延迟
SH00036281,O00036281,W04,顺达,2025-12-15,2,2,0,33.42,按时
SH00036282,O00036282,W06,迅联,2025-10-26,4,5,1,44.0,延迟
SH00036283,O00036283,W01,京速,2026-02-04,4,5,1,15.74,延迟
SH00036284,O00036284,W02,云仓配,2026-07-11,4,5,1,23.74,延迟
SH00036285,O00036285,W02,京速,2026-01-05,4,1,0,26.74,按时
SH00036286,O00036286,W05,顺达,2026-01-27,3,3,0,26.87,按时
SH00036287,O00036287,W02,城际专线,2025-11-15,2,3,1,27.46,延迟
SH00036288,O00036288,W02,城际专线,2026-03-27,3,2,0,26.17,按时
SH00036289,O00036289,W05,云仓配,2026-05-24,2,3,1,31.36,延迟
SH00036290,O00036290,W06,顺达,2025-10-30,2,4,2,18.75,延迟
SH00036291,O00036291,W04,迅联,2026-02-19,2,4,2,23.34,延迟
SH00036292,O00036292,W05,城际专线,2026-06-03,3,4,1,26.46,延迟
SH00036293,O00036293,W01,城际专线,2025-09-13,3,3,0,21.88,按时
SH00036294,O00036294,W04,京速,2026-05-26,2,4,2,16.83,延迟
SH00036295,O00036295,W02,京速,2025-11-25,3,2,0,23.09,按时
SH00036296,O00036296,W01,云仓配,2026-01-17,3,5,2,27.06,延迟
SH00036297,O00036297,W05,顺达,2026-03-11,2,6,4,25.47,延迟
SH00036298,O00036298,W03,顺达,2026-05-06,2,4,2,26.3,延迟
SH00036299,O00036299,W04,顺达,2025-09-20,3,4,1,28.35,延迟
SH00036300,O00036300,W01,城际专线,2025-09-04,3,4,1,14.92,延迟
SH00036301,O00036301,W01,京速,2026-03-27,2,3,1,28.49,延迟
SH00036302,O00036302,W04,迅联,2026-04-21,2,1,0,22.59,按时
SH00036303,O00036303,W02,迅联,2025-08-11,4,7,3,26.89,延迟
SH00036304,O00036304,W06,京速,2025-11-16,2,5,3,31.23,延迟
SH00036305,O00036305,W03,城际专线,2026-02-08,4,3,0,27.46,按时
SH00036306,O00036306,W05,迅联,2026-06-10,4,3,0,28.76,按时
SH00036307,O00036307,W01,迅联,2026-04-24,3,4,1,20.57,延迟
SH00036308,O00036308,W02,云仓配,2026-03-19,2,6,4,30.05,延迟
